Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.5382709503173828	0	14.955224	7.7487273	63.0	9.0	14.955223880597014	7.7487270708506815	1002	1002
0.8449275493621826	1	16.42623	6.9505486	41.0	9.0	16.42622950819672	6.950549020403416	1002	2004
1.0852549076080322	2	27.108109	16.109062	76.0	10.0	27.10810810810811	16.109060374536895	1003	3007
1.3217604160308838	3	56.88889	32.998127	158.0	14.0	56.888888888888886	32.998129389555956	1024	4031
1.5556373596191406	4	105.2	53.29128	200.0	25.0	105.2	53.291275083262924	1052	5083
1.8324987888336182	5	128.22223	64.63019	200.0	33.0	128.22222222222223	64.63019208075326	1154	6237
2.068373918533325	6	131.25	49.19794	200.0	36.0	131.25	49.197942030129674	1050	7287
2.322580575942993	7	119.22222	22.919073	161.0	94.0	119.22222222222223	22.919073947637674	1073	8360
2.5805726051330566	8	123.55556	33.671986	200.0	80.0	123.55555555555556	33.671983445229394	1112	9472
2.838923215866089	9	124.44444	35.295925	200.0	77.0	124.44444444444444	35.29592708990376	1120	10592
3.0843381881713867	10	125.888885	45.957573	200.0	65.0	125.88888888888889	45.95757571317376	1133	11725
3.336322069168091	11	104.0	33.117973	176.0	56.0	104.0	33.117970952339455	1040	12765
3.569365978240967	12	101.7	28.754305	168.0	60.0	101.7	28.75430402565849	1017	13782
3.823448419570923	13	99.09091	12.354275	121.0	83.0	99.0909090909091	12.354274530443044	1090	14872
4.068259239196777	14	96.72727	21.1148	135.0	64.0	96.72727272727273	21.114798382740993	1064	15936
4.311296463012695	15	104.1	23.993542	154.0	73.0	104.1	23.993540797472974	1041	16977
4.5386083126068115	16	105.6	19.10602	145.0	80.0	105.6	19.10601999370879	1056	18033
4.786577224731445	17	102.7	20.42572	140.0	68.0	102.7	20.425719081589268	1027	19060
5.0215771198272705	18	116.44444	38.32351	200.0	72.0	116.44444444444444	38.32350920811782	1048	20108
5.247020721435547	19	128.625	26.748539	174.0	89.0	128.625	26.7485396797657	1029	21137
